id,name,lat,lon,verdict,reason
overture:Royal Blue:-23.00195:-43.42323,Royal Blue,-23.0019474029541,-43.42323303222656,REJECT,residential development branding
overture:Rua Aguiar:-22.92373:-43.22102,Rua Aguiar,-22.923728942871094,-43.22101974487305,REJECT,bare street name
overture:Rua Alfredo Bastos:-22.88662:-43.42749,Rua Alfredo Bastos,-22.886621475219727,-43.42748641967773,REJECT,bare street name
overture:Rua Alvaro Albuquerque:-22.83086:-43.40085,Rua Alvaro Albuquerque,-22.83085823059082,-43.40084838867188,REJECT,bare street name
overture:Rua Barão 51:-22.89968:-43.35116,Rua Barão 51,-22.89968490600586,-43.35115814208984,REJECT,street address
overture:Rua Barão de Macaúbas:-22.94946:-43.19272,Rua Barão de Macaúbas,-22.949464797973636,-43.192718505859375,REJECT,bare street name
overture:Rua Beira rio:-22.82015:-43.41029,Rua Beira rio,-22.820148468017575,-43.41028594970703,REJECT,bare street name
overture:Rua Bento Lisboa 36:-22.92609:-43.17957,Rua Bento Lisboa 36,-22.92608642578125,-43.1795654296875,REJECT,street address
"overture:Rua Candido Mendes, 240, Gloria:-22.91972:-43.18032","Rua Candido Mendes, 240, Gloria",-22.91971969604492,-43.18032455444336,REJECT,street address
overture:Rua Cisplatina Irajá.:-22.84579:-43.32525,Rua Cisplatina Irajá.,-22.84579467773437,-43.32524871826172,REJECT,bare street name
overture:Rua Domingos Ferreira:-22.97427:-43.18800,Rua Domingos Ferreira,-22.97426986694336,-43.18800354003906,REJECT,bare street name
overture:Rua Dulce:-22.91848:-43.22640,Rua Dulce,-22.91847801208496,-43.22639846801758,REJECT,bare street name
overture:Rua Farme de amoedo:-22.98450:-43.19767,Rua Farme de amoedo,-22.9844970703125,-43.19766616821289,REJECT,bare street name
overture:Rua Figueiredo Pímentel:-22.88362:-43.30713,Rua Figueiredo Pímentel,-22.883617401123047,-43.30712890625,REJECT,bare street name
overture:Rua Francisco Mota 174:-22.90657:-43.54376,Rua Francisco Mota 174,-22.906574249267575,-43.54376220703125,REJECT,street address
overture:Rua Groairas:-22.91461:-43.26729,Rua Groairas,-22.91460609436035,-43.26729202270508,REJECT,bare street name
overture:Rua Gustavo Sampaio:-22.98247:-43.19226,Rua Gustavo Sampaio,-22.982471466064453,-43.1922607421875,REJECT,bare street name
overture:Rua Igarapé Jardim Olavo Bilac Duque De Caxias:-22.77935:-43.32688,Rua Igarapé Jardim Olavo Bilac Duque De Caxias,-22.779346466064453,-43.32687759399414,REJECT,garbled street name
overture:Rua Irineu Marinho:-22.90946:-43.19392,Rua Irineu Marinho,-22.90946388244629,-43.19391632080078,REJECT,bare street name
overture:Rua Japurá:-22.90043:-43.34895,Rua Japurá,-22.900426864624023,-43.34894943237305,REJECT,bare street name
overture:Rua João Adil de Oliveira:-22.82359:-43.32682,Rua João Adil de Oliveira,-22.823591232299805,-43.32682418823242,REJECT,bare street name
overture:Rua João Pereira:-22.87522:-43.33296,Rua João Pereira,-22.875221252441406,-43.33295822143555,REJECT,bare street name
overture:Rua Lancastre:-22.89165:-43.33515,Rua Lancastre,-22.891645431518555,-43.33515167236328,REJECT,bare street name
overture:Rua Leocádio Figueiredo:-22.84498:-43.36820,Rua Leocádio Figueiredo,-22.844980239868164,-43.368202209472656,REJECT,bare street name
"overture:Rua Mangueiral N11, Campo Grande/ Rj.:-22.91959:-43.55484","Rua Mangueiral N11, Campo Grande/ Rj.",-22.919586181640625,-43.55484008789063,REJECT,street address
overture:Rua Maria Antonia:-22.90797:-43.27157,Rua Maria Antonia,-22.907968521118164,-43.27156829833984,REJECT,bare street name
overture:Rua Mercúrio:-22.82167:-43.34056,Rua Mercúrio,-22.821666717529297,-43.34055709838867,REJECT,bare street name
overture:Rua Nazário:-22.90454:-43.24645,Rua Nazário,-22.904541015625,-43.24645233154297,REJECT,bare street name
overture:Rua Newton Fontoura Reis:-23.02641:-43.46598,Rua Newton Fontoura Reis,-23.026412963867188,-43.46598052978516,REJECT,bare street name
overture:Rua Nova Canaã Morro:-22.86119:-43.24301,Rua Nova Canaã Morro,-22.86119079589844,-43.24300765991211,REJECT,bare street name
overture:Rua Oliveira:-22.90329:-43.28111,Rua Oliveira,-22.903291702270508,-43.28110504150391,REJECT,bare street name
overture:Rua Pajuçara- Ilha do Governador:-22.82715:-43.40547,Rua Pajuçara- Ilha do Governador,-22.827150344848636,-43.40547180175781,REJECT,bare street name
overture:Rua Pedro Guedes são cristovao:-22.91127:-43.21955,Rua Pedro Guedes são cristovao,-22.911266326904297,-43.21955108642578,REJECT,bare street name
overture:Rua Professor Nehemias Gueiros:-23.01838:-43.45341,Rua Professor Nehemias Gueiros,-23.01837539672852,-43.45341110229492,REJECT,bare street name
overture:Rua Quatro (Cj Guandu Velho):-22.90140:-43.70309,Rua Quatro (Cj Guandu Velho),-22.901397705078125,-43.70309066772461,REJECT,street in public housing complex
overture:Rua Sandra Freitas:-22.82576:-43.38765,Rua Sandra Freitas,-22.825763702392575,-43.38764953613281,REJECT,bare street name
overture:Rua São Sebastião:-22.85751:-43.26933,Rua São Sebastião,-22.85750961303711,-43.26932907104492,REJECT,bare street name
overture:Rua arquiteto:-23.02580:-43.48510,Rua arquiteto,-23.025802612304688,-43.48510360717773,REJECT,bare street name
overture:Rua cabo herculano:-22.83313:-43.30785,Rua cabo herculano,-22.8331298828125,-43.30785369873047,REJECT,bare street name
overture:Rua castelo branco:-22.82358:-43.28077,Rua castelo branco,-22.823575973510746,-43.2807731628418,REJECT,bare street name
overture:Rua citeria Irajá rj:-22.82857:-43.32434,Rua citeria Irajá rj,-22.828569412231445,-43.3243408203125,REJECT,bare street name
overture:Rua da matriz:-22.86008:-43.27571,Rua da matriz,-22.86008071899414,-43.27571105957031,REJECT,bare street name
overture:Rua das Amendoeira:-22.92018:-43.61562,Rua das Amendoeira,-22.9201774597168,-43.61562347412109,REJECT,bare street name
overture:Rua mar grande:-22.81641:-43.29086,Rua mar grande,-22.81640625,-43.29085540771485,REJECT,bare street name
overture:Rua timboacu:-22.93603:-43.32036,Rua timboacu,-22.93602752685547,-43.32036209106445,REJECT,bare street name
overture:Rua três corações:-22.89018:-43.41999,Rua três corações,-22.890180587768555,-43.41998672485352,REJECT,bare street name
overture:Rua ubirata:-22.87435:-43.26259,Rua ubirata,-22.874347686767575,-43.26259231567383,REJECT,bare street name
overture:Rua Álvares de Azevedo 245:-22.90077:-43.11030,Rua Álvares de Azevedo 245,-22.900766372680664,-43.11029815673828,REJECT,street address
overture:Rua Érico Coelho:-22.79776:-43.18459,Rua Érico Coelho,-22.797758102416992,-43.18458938598633,REJECT,bare street name
overture:Ruas do Rio:-22.88785:-43.29910,Ruas do Rio,-22.887849807739254,-43.29909896850586,REJECT,"generic ""streets of Rio"" label"
overture:Saint Germain:-23.00346:-43.32758,Saint Germain,-23.00345993041992,-43.327579498291016,REJECT,"residential development, foreign-sounding marketing name (explicit example)"
overture:Saint Martin:-22.98529:-43.35954,Saint Martin,-22.985294342041016,-43.35954284667969,REJECT,"residential development, foreign-sounding marketing name"
overture:Sala da Justiça:-22.90335:-43.35011,Sala da Justiça,-22.90335464477539,-43.3501091003418,REJECT,generic administrative/courtroom label
overture:Sambódromo:-22.96419:-43.17361,Sambódromo,-22.964191436767575,-43.173606872558594,KEEP,major Carnival parade grounds landmark
overture:San Remo - Rio2:-22.97176:-43.38466,San Remo - Rio2,-22.971759796142575,-43.38466262817383,REJECT,residential development branding
overture:Sanduba De RUA:-22.92096:-43.25045,Sanduba De RUA,-22.92096328735352,-43.25044631958008,REJECT,business (street food)
overture:Santa Monica Classic Houses:-22.99754:-43.39471,Santa Monica Classic Houses,-22.997535705566406,-43.39471054077149,REJECT,residential development branding
overture:Santa Tereza Rj:-22.92681:-43.19363,Santa Tereza Rj,-22.92681121826172,-43.193634033203125,REJECT,bare neighborhood name
overture:Santo Antônio da Prata:-22.76011:-43.40805,Santo Antônio da Prata,-22.76011276245117,-43.40804672241211,UNCERTAIN,"possibly a locality/chapel name, unclear"
overture:Santo Cristo_ M.P:-22.90491:-43.20236,Santo Cristo_ M.P,-22.90491485595703,-43.20236206054688,REJECT,garbled/personal-tag variant of neighborhood name
overture:Santorini:-23.00731:-43.31939,Santorini,-23.00731468200684,-43.31939315795898,REJECT,generic themed building/condo name
overture:Santos Apóstolos:-22.90354:-43.11599,Santos Apóstolos,-22.90354347229004,-43.11598587036133,UNCERTAIN,"possibly a church name, unconfirmed"
overture:Sapo de Camará:-22.88437:-43.48724,Sapo de Camará,-22.884366989135746,-43.48723983764648,UNCERTAIN,possibly a local natural landmark nickname
overture:Sapucaia:-22.90455:-43.19891,Sapucaia,-22.90454864501953,-43.19891357421875,UNCERTAIN,"ambiguous, could be place/street reference"
overture:Saraiva:-22.96602:-43.19153,Saraiva,-22.96602249145508,-43.1915283203125,REJECT,likely business (bookstore chain surname)
overture:Sea Coast Apartments:-23.00721:-43.44127,Sea Coast Apartments,-23.007213592529297,-43.44126892089844,REJECT,residential development branding
overture:Selaron Steps:-22.91553:-43.17966,Selaron Steps,-22.9155330657959,-43.17965698242188,KEEP,iconic Selarón Steps landmark
overture:Selarón Apartments:-22.91645:-43.17938,Selarón Apartments,-22.91644859313965,-43.17938232421875,REJECT,residential development themed after landmark
overture:Selfie:-22.96456:-43.19302,Selfie,-22.964555740356445,-43.19301986694336,REJECT,"generic single word, likely business"
overture:Selva de Pedra:-22.98031:-43.21968,Selva de Pedra,-22.980314254760746,-43.21967697143555,UNCERTAIN,"famous but residential condominium complex, borderline landmark status"
overture:Selvinha Bangu:-22.86323:-43.45798,Selvinha Bangu,-22.86322593688965,-43.45797729492188,UNCERTAIN,"unclear meaning, possibly local nickname"
overture:Send Cooliving:-22.90951:-43.17781,Send Cooliving,-22.90950965881348,-43.17780685424805,REJECT,co-living business
overture:Serra Grande-Santa Cruz Rj:-22.94054:-43.68299,Serra Grande-Santa Cruz Rj,-22.94053649902344,-43.68299102783203,UNCERTAIN,"named mountain range, unclear significance"
"overture:Serra da Carioca (bergskedja i Brasilien, Rio de Janeiro, lat -22,95, long -43,22):-22.94833:-43.22158","Serra da Carioca (bergskedja i Brasilien, Rio de Janeiro, lat -22,95, long -43,22)",-22.948331832885746,-43.22157669067383,REJECT,Swedish Wikidata label artifact
overture:Serra do Grumari:-23.03345:-43.53566,Serra do Grumari,-23.0334529876709,-43.5356559753418,KEEP,"named hill/mountain, notable geographic feature"
overture:Serra do Macaco (berg):-22.96134:-43.42627,Serra do Macaco (berg),-22.96134185791016,-43.42627334594727,REJECT,foreign-language Wikidata descriptor artifact
overture:Serra do Marapicu:-22.83246:-43.57906,Serra do Marapicu,-22.832460403442383,-43.579063415527344,KEEP,"named mountain, notable geographic feature"
"overture:Serra do Quilombo (bergskedja i Brasilien, Rio de Janeiro, lat -22,95, long -43,45):-22.94633:-43.44986","Serra do Quilombo (bergskedja i Brasilien, Rio de Janeiro, lat -22,95, long -43,45)",-22.946332931518555,-43.44986343383789,REJECT,Swedish Wikidata label artifact
overture:Serra do Vulcão / Serra Volcano:-22.85594:-43.45192,Serra do Vulcão / Serra Volcano,-22.855937957763672,-43.45192337036133,KEEP,"named mountain, notable geographic feature"
overture:Set Tom Jobim:-22.85189:-43.47499,Set Tom Jobim,-22.85188865661621,-43.47499084472656,UNCERTAIN,"unclear reference, possibly business or venue"
overture:Setor dos aliados:-22.87211:-43.36197,Setor dos aliados,-22.872108459472656,-43.36196517944336,UNCERTAIN,"obscure sector/area name, unclear significance"
overture:Siena Residenziale:-22.89539:-43.27305,Siena Residenziale,-22.89538955688477,-43.273048400878906,REJECT,"residential development, Italian-sounding marketing name"
overture:Silver Bali:-23.00919:-43.43610,Silver Bali,-23.00919342041016,-43.43610382080078,REJECT,"residential development, foreign-sounding marketing name"
overture:Singular Meier:-22.90823:-43.28358,Singular Meier,-22.908226013183597,-43.28357696533203,REJECT,residential development branding
overture:Sitio Humayta:-22.90149:-43.53087,Sitio Humayta,-22.901487350463867,-43.5308723449707,REJECT,generic named property/farm
overture:Skylux by Tegra:-22.89968:-43.17909,Skylux by Tegra,-22.899677276611328,-43.17909240722656,REJECT,"residential development, ""by X"" developer branding"
overture:Smmoficial:-22.91802:-43.37907,Smmoficial,-22.91802024841309,-43.37907409667969,REJECT,business (social media marketing)
overture:Solar Belmonte:-22.95303:-43.18372,Solar Belmonte,-22.95302963256836,-43.1837158203125,UNCERTAIN,could be historic manor house or condo branding
overture:Solar Camabatela:-22.92457:-43.37065,Solar Camabatela,-22.924570083618164,-43.37064743041992,REJECT,condo branding using exotic foreign place name
overture:Solar Clovis Bevilaqua:-22.92904:-43.23617,Solar Clovis Bevilaqua,-22.92904090881348,-43.23617172241211,UNCERTAIN,"could be historic building named after jurist, or public building"
overture:Solar Da Gabela:-22.91044:-43.58244,Solar Da Gabela,-22.91044235229492,-43.58243560791016,REJECT,condo branding using exotic foreign place name
overture:Solar Das Hortênsias:-22.96125:-43.21339,Solar Das Hortênsias,-22.961254119873047,-43.21339416503906,REJECT,"residential development, floral marketing name"
overture:Solar Príncipe João:-22.98317:-43.20773,Solar Príncipe João,-22.9831657409668,-43.20773315429688,UNCERTAIN,"historic-sounding name, could be condo or genuine site"
overture:Solar da Vila:-22.91721:-43.24416,Solar da Vila,-22.917207717895508,-43.2441635131836,UNCERTAIN,"generic ""manor"" name, could be condo"
overture:Solar das Acácias:-22.89912:-43.10768,Solar das Acácias,-22.89912414550781,-43.10768127441406,REJECT,"residential development, floral marketing name"
overture:Solar de Aveiro:-22.89962:-43.11545,Solar de Aveiro,-22.89961624145508,-43.11545181274414,REJECT,condo branding using foreign (Portuguese) city name
overture:Solar do Grajau':-22.91786:-43.26098,Solar do Grajau',-22.91786003112793,-43.26098251342773,UNCERTAIN,could be historic building or condo in Grajaú
overture:Solar dos Ingleses condo:-22.87982:-43.26125,Solar dos Ingleses condo,-22.87981605529785,-43.26124954223633,REJECT,explicitly labeled condo
overture:Somep:-22.84791:-43.26127,Somep,-22.8479061126709,-43.26127243041992,REJECT,"unclear acronym, likely business"
overture:Sonho Da Casa Própria:-22.87888:-43.27175,Sonho Da Casa Própria,-22.878883361816406,-43.271751403808594,REJECT,real-estate marketing slogan
overture:Soul Península by Canopus:-22.98995:-43.34910,Soul Península by Canopus,-22.989952087402344,-43.34910202026367,REJECT,"residential development, ""by X"" developer branding"
overture:Soul Rio - Bairro de Fátima:-22.91658:-43.18810,Soul Rio - Bairro de Fátima,-22.916576385498047,-43.18810272216797,REJECT,residential development branding
overture:Souto Bistrot Tropical:-22.98641:-43.19922,Souto Bistrot Tropical,-22.986408233642575,-43.19922256469727,REJECT,business (restaurant/bistro)
overture:Spazio Mário Guimarães:-22.75795:-43.46009,Spazio Mário Guimarães,-22.757946014404297,-43.4600944519043,REJECT,"residential development, ""Spazio"" branding pattern"
overture:Spazio Reale:-22.93657:-43.35918,Spazio Reale,-22.936573028564453,-43.35918045043945,REJECT,residential development branding
overture:Spazio Recoleta:-22.83963:-43.31741,Spazio Recoleta,-22.83962631225586,-43.317413330078125,REJECT,"residential development, foreign place name branding"
overture:Spazio Recriart:-22.93157:-43.35348,Spazio Recriart,-22.931570053100582,-43.353477478027344,REJECT,residential development branding
overture:Spazio Regence:-22.92727:-43.36511,Spazio Regence,-22.927265167236328,-43.36510848999024,REJECT,residential development branding
overture:Spazio Reserva Imperial:-22.92452:-43.38975,Spazio Reserva Imperial,-22.92452049255371,-43.38975143432617,REJECT,residential development branding
overture:Spazio Riverside:-22.88892:-43.30439,Spazio Riverside,-22.8889217376709,-43.304386138916016,REJECT,residential development branding
overture:Spazio Rotterdam:-22.91773:-43.37182,Spazio Rotterdam,-22.9177303314209,-43.37182235717773,REJECT,"residential development, foreign place name branding"
overture:Splendore Araguaia:-22.93595:-43.33879,Splendore Araguaia,-22.935949325561523,-43.33879470825195,REJECT,residential development branding
overture:Stand Jardins Nova Iguaçu:-22.75841:-43.45808,Stand Jardins Nova Iguaçu,-22.758405685424805,-43.45808029174805,REJECT,real-estate sales office
overture:Stand Novolar Penha:-22.83852:-43.27519,Stand Novolar Penha,-22.83851623535156,-43.27519226074219,REJECT,real-estate sales office
overture:Stand de Vendas:-23.01407:-43.46740,Stand de Vendas,-23.014070510864254,-43.467403411865234,REJECT,real-estate sales office (literal name)
overture:Stardust:-22.94676:-43.33684,Stardust,-22.946760177612305,-43.33684158325195,REJECT,generic building/condo name
overture:Start Tijuca:-22.92568:-43.22602,Start Tijuca,-22.925683975219727,-43.226016998291016,REJECT,business (gym/coworking)
overture:Studio Privativo:-22.95296:-43.38087,Studio Privativo,-22.952960968017575,-43.38086700439453,REJECT,private apartment listing
overture:Studios 111:-22.91924:-43.22383,Studios 111,-22.91924095153809,-43.22382736206055,REJECT,apartment building
overture:Studios Nogueira Lopes:-22.91810:-43.18408,Studios Nogueira Lopes,-22.9180965423584,-43.18408203125,REJECT,apartment building
"overture:Sugar Loaf, Rio de Janeiro:-22.93300:-43.18311","Sugar Loaf, Rio de Janeiro",-22.93299674987793,-43.18310928344727,KEEP,"Sugarloaf Mountain, iconic major landmark"
overture:Summer Coast:-23.00342:-43.32877,Summer Coast,-23.003419876098636,-43.32876586914063,REJECT,residential development branding
overture:SunDeck:-23.00120:-43.39119,SunDeck,-23.001203536987305,-43.39118576049805,REJECT,generic building/condo name
overture:SunPlaza:-23.00112:-43.39001,SunPlaza,-23.001123428344727,-43.39000701904297,REJECT,generic building/mall name
overture:Sunflower:-23.01755:-43.48231,Sunflower,-23.017547607421875,-43.4823112487793,REJECT,generic building/condo name
overture:Sunrise House Garden:-23.01535:-43.48157,Sunrise House Garden,-23.015352249145508,-43.4815673828125,REJECT,residential development branding
overture:Sunset Icaraí LANÇAMENTO:-22.91196:-43.10723,Sunset Icaraí LANÇAMENTO,-22.911958694458008,-43.107234954833984,REJECT,"real-estate launch marketing (explicit ""LANÇAMENTO"")"
overture:Sunshine Drive Resort:-23.01026:-43.37023,Sunshine Drive Resort,-23.0102596282959,-43.37023162841797,REJECT,residential/resort development branding
overture:Sítio São Luiz:-22.88929:-43.51638,Sítio São Luiz,-22.88928604125977,-43.516380310058594,REJECT,generic named property/farm
overture:Sítio da Chaminé - Itaguaí:-22.89091:-43.32101,Sítio da Chaminé - Itaguaí,-22.890913009643555,-43.32100677490234,REJECT,generic named property/farm
overture:Tancredo Martins Costa:-22.91287:-43.30024,Tancredo Martins Costa,-22.912872314453125,-43.30023956298828,UNCERTAIN,"person's name, possible street/plaza namesake"
overture:Taquara - Jacarepaguá:-22.92155:-43.37099,Taquara - Jacarepaguá,-22.921550750732425,-43.37098693847656,REJECT,bare neighborhood name pairing
overture:Tatelise's House:-22.96856:-43.18586,Tatelise's House,-22.968564987182617,-43.18586349487305,REJECT,personal home nickname
overture:Tellos 2:-22.89142:-43.27828,Tellos 2,-22.89141845703125,-43.27827835083008,REJECT,"residential development, numbered series"
overture:Terraço Panorâmico:-22.91414:-43.16709,Terraço Panorâmico,-22.914140701293945,-43.167091369628906,UNCERTAIN,possibly a scenic viewpoint or just a building rooftop
overture:The Flower:-22.90720:-43.10249,The Flower,-22.907201766967773,-43.10248947143555,REJECT,generic building/business name
overture:The Place Icarai:-22.90849:-43.10312,The Place Icarai,-22.90848731994629,-43.10312271118164,REJECT,residential development branding
overture:The Wonderful World of Pink Jana:-22.96731:-43.38612,The Wonderful World of Pink Jana,-22.967309951782227,-43.3861198425293,REJECT,personal/nonsensical name
overture:Tijolinho:-22.92196:-43.25212,Tijolinho,-22.921955108642575,-43.25212097167969,UNCERTAIN,unclear informal place nickname
overture:Tijuca Office Center:-22.92486:-43.22536,Tijuca Office Center,-22.92485809326172,-43.22536087036133,REJECT,business/office building
overture:Tom Delfim Moreira Leblon:-22.98656:-43.22141,Tom Delfim Moreira Leblon,-22.986560821533203,-43.22140502929688,REJECT,likely business/kiosk on named avenue
overture:Top Duplex:-23.02307:-43.48910,Top Duplex,-23.023069381713867,-43.48909759521485,REJECT,apartment listing
overture:Torre Da Vivo Vila Isabel:-22.91250:-43.23972,Torre Da Vivo Vila Isabel,-22.91250228881836,-43.239723205566406,REJECT,telecom infrastructure (Vivo cell tower)
overture:Torre Niemeyer:-23.00208:-43.32827,Torre Niemeyer,-23.00208282470703,-43.328269958496094,UNCERTAIN,could reference architect Niemeyer or be condo branding
overture:Tour de Nantes:-22.98519:-43.20576,Tour de Nantes,-22.98518943786621,-43.20576477050781,REJECT,condo branding using foreign (French) city name
overture:Trakinas House:-22.87396:-43.34266,Trakinas House,-22.873958587646484,-43.342655181884766,REJECT,personal/brand-name nickname
overture:Travessa Antônio Pedro 12:-22.90913:-43.10983,Travessa Antônio Pedro 12,-22.90912628173828,-43.10982894897461,REJECT,street address
overture:Travessa Bernardo:-22.90202:-43.30797,Travessa Bernardo,-22.90201759338379,-43.30796813964844,REJECT,bare street name
overture:Travessa Caldeira:-22.87063:-43.10278,Travessa Caldeira,-22.87063217163086,-43.102783203125,REJECT,bare street name
overture:Travessa Cordeiro N 55:-22.88585:-43.29580,Travessa Cordeiro N 55,-22.885854721069336,-43.29579544067383,REJECT,street address
overture:Travessa Cunha Galvão 1137:-22.93664:-43.34937,Travessa Cunha Galvão 1137,-22.9366397857666,-43.349365234375,REJECT,bare street address (Travessa)
overture:Travessa Nossa Senhora de Fátima:-22.93746:-43.38710,Travessa Nossa Senhora de Fátima,-22.93745803833008,-43.38710403442383,REJECT,bare street address (Travessa)
overture:Travessa Pastor Francisco Soren:-22.83467:-43.29758,Travessa Pastor Francisco Soren,-22.834667205810547,-43.29758071899414,REJECT,bare street address (Travessa)
overture:Travessa seis:-22.86535:-43.23815,Travessa seis,-22.865346908569336,-43.2381477355957,REJECT,bare street address (Travessa)
overture:Trendy E-Home:-22.93229:-43.24739,Trendy E-Home,-22.93229103088379,-43.24739074707031,REJECT,"real-estate/business branding (""Trendy E-Home"")"
overture:Tribunal Regional do Trabalho da 1a Regiao Niteroi:-22.89371:-43.12130,Tribunal Regional do Trabalho da 1a Regiao Niteroi,-22.893707275390625,-43.12129592895508,REJECT,government/court office
overture:Trilha Morro da Babilônia -RJ:-22.94415:-43.38671,Trilha Morro da Babilônia -RJ,-22.944150924682617,-43.38671112060547,KEEP,"named trail on Morro da Babilônia, notable hill"
overture:Trilha da Pedra da Gavea:-23.00149:-43.30536,Trilha da Pedra da Gavea,-23.001487731933597,-43.30535888671875,KEEP,named trail to Pedra da Gávea landmark
overture:Triplex Leme:-22.96164:-43.16941,Triplex Leme,-22.96164321899414,-43.16940689086914,REJECT,"real-estate development (""Triplex"")"
overture:Twenty Botafogo:-22.95173:-43.19423,Twenty Botafogo,-22.95172882080078,-43.19422912597656,REJECT,real-estate/condo branding
overture:Type Tijuca:-22.91222:-43.21792,Type Tijuca,-22.91221618652344,-43.21792221069336,REJECT,real-estate/condo branding
overture:Union Square RJ:-22.97289:-43.39154,Union Square RJ,-22.9728946685791,-43.39153671264648,REJECT,"real-estate/condo branding (matches ""Union Square"" pattern)"
overture:Unique Offices:-22.92356:-43.36924,Unique Offices,-22.923561096191406,-43.369239807128906,REJECT,business (office space)
overture:Unique Tijuca:-22.92726:-43.23699,Unique Tijuca,-22.927255630493164,-43.23698806762695,REJECT,real-estate/condo branding
overture:Up Barra:-22.95680:-43.34788,Up Barra,-22.9567985534668,-43.347877502441406,REJECT,real-estate/condo branding
overture:Up Barra Mais:-22.96720:-43.64199,Up Barra Mais,-22.967199325561523,-43.64199447631836,REJECT,real-estate/condo branding
overture:Up Life:-23.02213:-43.48738,Up Life,-23.02213287353516,-43.48737716674805,REJECT,real-estate/condo branding
overture:Up Norte:-22.88764:-43.28740,Up Norte,-22.887636184692383,-43.28739547729492,REJECT,real-estate/condo branding
overture:Up Nova Iguaçu:-22.75655:-43.44827,Up Nova Iguaçu,-22.75654983520508,-43.4482650756836,REJECT,real-estate/condo branding
overture:Upa de magalhas bastos:-22.88100:-43.45863,Upa de magalhas bastos,-22.88100242614746,-43.45863342285156,REJECT,"public health facility (UPA), administrative"
overture:VILA da light:-22.90185:-43.34839,VILA da light,-22.90185165405273,-43.348392486572266,REJECT,"residential vila, not a landmark"
overture:VIVAZ Bandeirantes:-22.98877:-43.44082,VIVAZ Bandeirantes,-22.988773345947266,-43.44082260131836,REJECT,condo brand (Vivaz)
overture:Vale Dourado:-22.94407:-43.33069,Vale Dourado,-22.94407081604004,-43.330692291259766,REJECT,residential complex naming pattern
overture:Vale das Orquídeas:-22.88170:-43.37354,Vale das Orquídeas,-22.881696701049805,-43.37353897094727,REJECT,residential complex naming pattern
overture:Vale do Stucky:-22.83008:-43.39949,Vale do Stucky,-22.830080032348636,-43.39949035644531,REJECT,residential complex naming pattern
overture:Vale dos Bentivis:-22.95235:-43.34263,Vale dos Bentivis,-22.952348709106445,-43.34262847900391,REJECT,residential complex naming pattern
overture:Varanda das Rosas:-23.00212:-43.34849,Varanda das Rosas,-23.00212287902832,-43.34848785400391,REJECT,residential complex naming pattern (Varanda)
overture:Varanda dos Abreus:-23.01110:-43.31307,Varanda dos Abreus,-23.011096954345703,-43.31307220458984,REJECT,residential complex naming pattern
overture:Varandas de Barra Bonita:-23.02083:-43.48692,Varandas de Barra Bonita,-23.020828247070312,-43.48691940307617,REJECT,residential complex naming pattern
overture:Varandas de Botafogo:-22.95733:-43.19317,Varandas de Botafogo,-22.957334518432617,-43.19316864013672,REJECT,residential complex naming pattern
"overture:Vasco da Gama, Rio de Janeiro:-22.89194:-43.22695","Vasco da Gama, Rio de Janeiro",-22.891944885253903,-43.22694778442383,REJECT,bare neighborhood-style entry with address suffix
overture:Venda velha:-22.78828:-43.35119,Venda velha,-22.788278579711918,-43.351192474365234,REJECT,"generic business (""old store"")"
overture:Ventanas Nature:-22.99888:-43.41745,Ventanas Nature,-22.998884201049805,-43.41744613647461,REJECT,real-estate/condo branding
overture:Ventura:-22.89208:-43.28113,Ventura,-22.8920841217041,-43.2811279296875,REJECT,standalone real-estate brand name
overture:Verdes Encantos:-22.74869:-43.51750,Verdes Encantos,-22.748685836791992,-43.51749801635742,REJECT,residential complex branding
overture:Verona Casablanca:-22.90173:-43.68262,Verona Casablanca,-22.901731491088867,-43.68262481689453,REJECT,foreign-sounding condo branding
overture:Via Parque Offices:-22.98364:-43.36110,Via Parque Offices,-22.98363876342773,-43.3610954284668,REJECT,business (offices)
overture:Via Premiere:-22.98053:-43.42266,Via Premiere,-22.980527877807617,-43.422664642333984,REJECT,real-estate/condo branding
overture:Viaduto Paulo De Frontin:-22.91563:-43.21008,Viaduto Paulo De Frontin,-22.91563034057617,-43.2100830078125,KEEP,specific named historic viaduct
overture:Viaduto de Todos os Santos:-22.89716:-43.28592,Viaduto de Todos os Santos,-22.897159576416016,-43.28591537475586,KEEP,specific named historic viaduct
overture:Victoria Park:-22.93734:-43.33269,Victoria Park,-22.93734359741211,-43.33268737792969,REJECT,"condo branding, explicit rubric example"
overture:Vila 838:-22.94374:-43.33284,Vila 838,-22.943737030029297,-43.33283615112305,REJECT,numbered residential vila
overture:Vila Acorizal:-22.86873:-43.27951,Vila Acorizal,-22.868728637695312,-43.27950668334961,REJECT,residential vila
"overture:Vila Aliança, Bangu, Rio de Janeiro - RJ:-22.87272:-43.47225","Vila Aliança, Bangu, Rio de Janeiro - RJ",-22.87272453308105,-43.47225189208984,REJECT,bare address with RJ suffix
overture:Vila Aurélio - Manoel Machado:-22.85801:-43.33119,Vila Aurélio - Manoel Machado,-22.858009338378903,-43.33119201660156,REJECT,residential vila
overture:Vila Avance:-23.01659:-43.47797,Vila Avance,-23.01658821105957,-43.47797393798828,REJECT,residential vila
overture:Vila Azul:-22.90255:-43.18009,Vila Azul,-22.90254592895508,-43.18008804321289,REJECT,residential vila
