id,name,lat,lon,category,scope,reason
overture:Edifício Dakar:-22.98523:-43.19596,Edifício Dakar,-22.985231399536133,-43.19595718383789,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Darlington:-22.97565:-43.19170,Edifício Darlington,-22.975648880004883,-43.19170379638672,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Del Verdun:-22.92365:-43.25757,Edifício Del Verdun,-22.923646926879883,-43.257572174072266,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Diamante Verde:-22.89478:-43.27414,Edifício Diamante Verde,-22.894775390625,-43.27413558959961,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Dom Diogo:-22.94035:-43.17727,Edifício Dom Diogo,-22.940349578857422,-43.177268981933594,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Dom Fernando:-22.93739:-43.36996,Edifício Dom Fernando,-22.937393188476562,-43.36996078491211,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Dom João Cordeiro:-22.78696:-43.30690,Edifício Dom João Cordeiro,-22.78696060180664,-43.3068962097168,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Donatelo:-22.93107:-43.23397,Edifício Donatelo,-22.931074142456055,-43.23396682739258,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Dr. Demócrito Linhares:-22.91510:-43.24355,Edifício Dr. Demócrito Linhares,-22.915098190307617,-43.24354553222656,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Duas Marias:-22.91881:-43.26046,Edifício Duas Marias,-22.918811798095703,-43.26045608520508,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Dulce Ortiz:-22.97669:-43.19240,Edifício Dulce Ortiz,-22.9766902923584,-43.19239807128906,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Duo Prime:-22.95650:-43.19078,Edifício Duo Prime,-22.95649528503418,-43.1907844543457,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Duque De Oxford:-22.96525:-43.17533,Edifício Duque De Oxford,-22.965253829956055,-43.17533493041992,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Edison:-22.97962:-43.19127,Edifício Edison,-22.979618072509766,-43.19126892089844,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Edson Jones Santana:-22.89659:-43.10785,Edifício Edson Jones Santana,-22.89659309387207,-43.107852935791016,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Eduardo Magalhães:-22.90275:-43.17782,Edifício Eduardo Magalhães,-22.902751922607422,-43.17782211303711,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Ernesto e Lúcia:-22.86912:-43.34962,Edifício Ernesto e Lúcia,-22.869123458862305,-43.3496208190918,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Escuna:-23.02434:-43.46056,Edifício Escuna,-23.024341583251953,-43.4605598449707,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Essenzia:-22.92755:-43.23352,Edifício Essenzia,-22.92754554748535,-43.2335205078125,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Estrela da Tarde:-22.97986:-43.19048,Edifício Estrela da Tarde,-22.979856491088867,-43.19047927856445,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Evelyn:-22.98310:-43.21330,Edifício Evelyn,-22.98310089111328,-43.21329879760742,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Fontana Di Trevi:-22.96936:-43.38813,Edifício Fontana Di Trevi,-22.969356536865234,-43.38813400268555,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Francilia:-22.98294:-43.19168,Edifício Francilia,-22.982940673828125,-43.19167709350586,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Gabino:-22.97627:-43.18911,Edifício Gabino,-22.976266860961914,-43.18910598754883,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Galileu Galilei:-22.93377:-43.33534,Edifício Galileu Galilei,-22.93377113342285,-43.3353385925293,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício General Ayrosa:-22.92786:-43.25741,Edifício General Ayrosa,-22.927860260009766,-43.25741195678711,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Gold River:-22.91407:-43.22473,Edifício Gold River,-22.914066314697266,-43.224727630615234,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Gramado:-22.98346:-43.19682,Edifício Gramado,-22.983457565307617,-43.196815490722656,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Grenoble:-22.96391:-43.17761,Edifício Grenoble,-22.963911056518555,-43.177608489990234,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Guanabara:-22.87963:-43.49316,Edifício Guanabara,-22.8796329498291,-43.493160247802734,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Guimarães:-22.96468:-43.17559,Edifício Guimarães,-22.964679718017578,-43.175594329833984,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Gustave Eiffel:-22.95034:-43.19120,Edifício Gustave Eiffel,-22.950340270996094,-43.19120407104492,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Habitat Urca Gold:-22.95565:-43.17392,Edifício Habitat Urca Gold,-22.955646514892578,-43.17392349243164,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Hecio Affonso Bloco 1:-22.91228:-43.26744,Edifício Hecio Affonso Bloco 1,-22.912281036376953,-43.26743698120117,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Henriette Curi:-22.90954:-43.10146,Edifício Henriette Curi,-22.909542083740234,-43.10145568847656,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Hércules:-22.94401:-43.18222,Edifício Hércules,-22.944007873535156,-43.182220458984375,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Iasa I:-22.98414:-43.20449,Edifício Iasa I,-22.9841365814209,-43.204490661621094,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Ipiranga:-22.91473:-43.27201,Edifício Ipiranga,-22.91472816467285,-43.27201461791992,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Itapuã:-22.90048:-43.10328,Edifício Itapuã,-22.900482177734375,-43.1032829284668,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Jacques Cousteau:-22.89668:-43.10091,Edifício Jacques Cousteau,-22.896684646606445,-43.100914001464844,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Jalisco:-22.97993:-43.22055,Edifício Jalisco,-22.979930877685547,-43.220550537109375,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Jaqueline:-22.89997:-43.12889,Edifício Jaqueline,-22.89997100830078,-43.1288948059082,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Jardim Palmares:-22.76653:-43.50853,Edifício Jardim Palmares,-22.766525268554688,-43.50852966308594,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Jiquiba:-22.91093:-43.22114,Edifício Jiquiba,-22.910934448242188,-43.22114181518555,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Jomar:-22.91743:-43.21835,Edifício Jomar,-22.917428970336914,-43.218353271484375,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Julia:-22.92217:-43.24015,Edifício Julia,-22.922170639038086,-43.240150451660156,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Justus Wallerstein:-22.98378:-43.19020,Edifício Justus Wallerstein,-22.983776092529297,-43.19020462036133,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Kauai:-22.94277:-43.33767,Edifício Kauai,-22.94277000427246,-43.337669372558594,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Kenya:-22.98127:-43.19104,Edifício Kenya,-22.981273651123047,-43.191036224365234,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Key Biscayne:-23.00542:-43.33035,Edifício Key Biscayne,-23.005420684814453,-43.330345153808594,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Kings Bay:-22.95579:-43.17883,Edifício Kings Bay,-22.955791473388672,-43.178829193115234,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Lacê:-22.85527:-43.26170,Edifício Lacê,-22.855270385742188,-43.26170349121094,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Lavoisier:-22.98395:-43.21385,Edifício Lavoisier,-22.983945846557617,-43.21384811401367,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Lemos Cunha:-22.90694:-43.10465,Edifício Lemos Cunha,-22.906944274902344,-43.10464859008789,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Les Palais:-22.94350:-43.18607,Edifício Les Palais,-22.943496704101562,-43.186073303222656,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Locanda Apeninos:-22.96451:-43.18342,Edifício Locanda Apeninos,-22.964509963989258,-43.18342208862305,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Luciana:-23.02521:-43.46503,Edifício Luciana,-23.02520751953125,-43.46503448486328,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Lux:-22.98204:-43.19544,Edifício Lux,-22.982040405273438,-43.195438385009766,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Lydia:-22.95265:-43.18208,Edifício Lydia,-22.952646255493164,-43.18207931518555,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Madre Teresa de Calcutá:-22.93066:-43.23343,Edifício Madre Teresa de Calcutá,-22.930662155151367,-43.23343276977539,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Maimbu:-22.97202:-43.18689,Edifício Maimbu,-22.97201919555664,-43.186885833740234,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Maisons Leblon:-22.98269:-43.21987,Edifício Maisons Leblon,-22.982694625854492,-43.21986770629883,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Manaus:-22.92385:-43.22907,Edifício Manaus,-22.923851013183594,-43.22907257080078,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Manoel Luiz Vieira:-22.90282:-43.10282,Edifício Manoel Luiz Vieira,-22.902820587158203,-43.102821350097656,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Mansão Daumier:-22.95187:-43.18784,Edifício Mansão Daumier,-22.951873779296875,-43.187835693359375,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Mar Azul:-22.97304:-43.19215,Edifício Mar Azul,-22.973039627075195,-43.19215393066406,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Marechal Pradel:-22.88673:-43.35500,Edifício Marechal Pradel,-22.886730194091797,-43.35499954223633,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Maria Idalina:-22.89689:-43.35716,Edifício Maria Idalina,-22.896894454956055,-43.35715866088867,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Marlua:-22.91690:-43.38300,Edifício Marlua,-22.91690444946289,-43.38300323486328,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Martinho da Vila:-22.91790:-43.25296,Edifício Martinho da Vila,-22.91790008544922,-43.252960205078125,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Master:-22.97292:-43.18689,Edifício Master,-22.972923278808594,-43.1868896484375,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Mathilde Peçanha:-22.90196:-43.10155,Edifício Mathilde Peçanha,-22.901962280273438,-43.10154724121094,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Mirante do Méier:-22.90043:-43.27212,Edifício Mirante do Méier,-22.900426864624023,-43.27212142944336,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Moana I:-22.93454:-43.35105,Edifício Moana I,-22.934541702270508,-43.351051330566406,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Mongeral XIII:-22.94688:-43.25592,Edifício Mongeral XIII,-22.946876525878906,-43.255924224853516,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Monteiro Lobato:-22.91893:-43.19539,Edifício Monteiro Lobato,-22.918933868408203,-43.19539260864258,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Montes Claros:-22.96379:-43.17854,Edifício Montes Claros,-22.963788986206055,-43.17853927612305,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Morada Paradiso:-22.78809:-43.30394,Edifício Morada Paradiso,-22.7880916595459,-43.3039436340332,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Máxime:-22.90211:-43.18445,Edifício Máxime,-22.90210723876953,-43.184452056884766,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Natan:-22.93506:-43.33326,Edifício Natan,-22.93505859375,-43.3332633972168,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Noblesse:-22.96572:-43.18804,Edifício Noblesse,-22.965723037719727,-43.18804168701172,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Nobre da Passagem:-22.95452:-43.18157,Edifício Nobre da Passagem,-22.95451545715332,-43.18157196044922,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Nove De Julho:-22.94238:-43.18097,Edifício Nove De Julho,-22.94237518310547,-43.180973052978516,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Opera Di Milano:-22.95517:-43.18335,Edifício Opera Di Milano,-22.955171585083008,-43.183349609375,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Otávio Kelly:-22.93286:-43.24155,Edifício Otávio Kelly,-22.932857513427734,-43.24155044555664,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Pajussara:-22.89944:-43.55882,Edifício Pajussara,-22.899438858032227,-43.55882263183594,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Palazzo Di Ravena:-22.92345:-43.26243,Edifício Palazzo Di Ravena,-22.923450469970703,-43.26243209838867,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Pallazo Di Reggio:-22.93913:-43.19600,Edifício Pallazo Di Reggio,-22.93913459777832,-43.19600296020508,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Palmeiras de Icaraí:-22.90203:-43.11411,Edifício Palmeiras de Icaraí,-22.90203094482422,-43.11410903930664,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Panorama:-22.98516:-43.21072,Edifício Panorama,-22.98515510559082,-43.21072006225586,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Park Place:-22.90379:-43.10364,Edifício Park Place,-22.903789520263672,-43.1036376953125,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Pasmado:-22.95576:-43.17857,Edifício Pasmado,-22.95576286315918,-43.17856979370117,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Paulo da Câmara:-22.93035:-43.23799,Edifício Paulo da Câmara,-22.93035316467285,-43.23798751831055,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Península Fit:-22.93835:-43.35814,Edifício Península Fit,-22.9383487701416,-43.35813903808594,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Petrônio:-22.96551:-43.17672,Edifício Petrônio,-22.965511322021484,-43.176719665527344,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Petúnia:-23.00197:-43.33945,Edifício Petúnia,-23.00196647644043,-43.339447021484375,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Piranhão:-22.91114:-43.20567,Edifício Piranhão,-22.9111385345459,-43.205665588378906,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Piratininga - Bloco 7:-22.91427:-43.37999,Edifício Piratininga - Bloco 7,-22.914268493652344,-43.3799934387207,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Pomar das Laranjeiras:-22.93657:-43.18792,Edifício Pomar das Laranjeiras,-22.936569213867188,-43.18791961669922,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Pontal Beach Green:-23.02992:-43.48338,Edifício Pontal Beach Green,-23.02992057800293,-43.48338317871094,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Port Saint Maxime:-22.99530:-43.25742,Edifício Port Saint Maxime,-22.99530029296875,-43.257423400878906,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Portal da Urca:-22.95199:-43.17595,Edifício Portal da Urca,-22.951988220214844,-43.17594528198242,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Porto Bonança I:-22.88924:-43.28230,Edifício Porto Bonança I,-22.889244079589844,-43.28230285644531,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Portofelice:-23.00341:-43.34133,Edifício Portofelice,-23.003406524658203,-43.34132766723633,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Praia:-22.97658:-43.18875,Edifício Praia,-22.97657585144043,-43.18874740600586,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Praia de Grumari:-23.02061:-43.47422,Edifício Praia de Grumari,-23.020614624023438,-43.47421646118164,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Praia de Guarujá:-23.01013:-43.33945,Edifício Praia de Guarujá,-23.010133743286133,-43.33945083618164,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Praia do Leme:-22.96197:-43.16520,Edifício Praia do Leme,-22.961965560913086,-43.16520309448242,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Presidente Rodrigues Alves:-22.93784:-43.17639,Edifício Presidente Rodrigues Alves,-22.937841415405273,-43.176387786865234,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Prestige:-23.02283:-43.45009,Edifício Prestige,-23.0228328704834,-43.45008850097656,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Previlége:-23.00841:-43.30756,Edifício Previlége,-23.008411407470703,-43.30755615234375,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Previnal:-22.97151:-43.18605,Edifício Previnal,-22.971506118774414,-43.18605422973633,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Prince d'Orange:-22.92426:-43.17860,Edifício Prince d'Orange,-22.92426300048828,-43.1786003112793,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Quality:-23.00795:-43.30754,Edifício Quality,-23.007949829101562,-43.30754470825195,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Queen Victoria:-22.88795:-43.36681,Edifício Queen Victoria,-22.8879451751709,-43.36681365966797,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Queenstown:-22.92845:-43.23272,Edifício Queenstown,-22.92845344543457,-43.232723236083984,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Rainha Raquel:-22.90588:-43.29920,Edifício Rainha Raquel,-22.90587615966797,-43.29920196533203,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Realeza:-22.95926:-43.19138,Edifício Realeza,-22.959264755249023,-43.19137954711914,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Regina Behar:-22.96663:-43.17995,Edifício Regina Behar,-22.96662712097168,-43.179954528808594,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Regina Célia:-22.89529:-43.25019,Edifício Regina Célia,-22.895288467407227,-43.25019454956055,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Reserva Estampadores:-22.87968:-43.47084,Edifício Reserva Estampadores,-22.879680633544922,-43.4708366394043,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Rhapsody:-22.97441:-43.19918,Edifício Rhapsody,-22.97440528869629,-43.19918441772461,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Rio Verde:-22.90798:-43.17550,Edifício Rio Verde,-22.907976150512695,-43.17550277709961,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício River:-22.79191:-43.30933,Edifício River,-22.791912078857422,-43.309329986572266,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Saint George:-23.00402:-43.32786,Edifício Saint George,-23.004024505615234,-43.327857971191406,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Saint Louis:-22.97249:-43.35835,Edifício Saint Louis,-22.972490310668945,-43.35835266113281,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Saint Marcel:-22.95649:-43.18115,Edifício Saint Marcel,-22.95648956298828,-43.181148529052734,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Saint Paul:-23.00844:-43.31678,Edifício Saint Paul,-23.008438110351562,-43.3167839050293,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Salvador Dalí:-22.76021:-43.45782,Edifício Salvador Dalí,-22.76020622253418,-43.45781707763672,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Salzburg:-22.90320:-43.10898,Edifício Salzburg,-22.903196334838867,-43.10898208618164,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício San Giovanni:-22.95479:-43.17471,Edifício San Giovanni,-22.954788208007812,-43.17470932006836,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Santa Cecília:-22.88131:-43.46535,Edifício Santa Cecília,-22.881305694580078,-43.465354919433594,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Santa Edwiges:-22.96521:-43.18036,Edifício Santa Edwiges,-22.965206146240234,-43.180362701416016,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Serro Azul:-22.92738:-43.17940,Edifício Serro Azul,-22.927379608154297,-43.17939758300781,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Shoshana:-22.91558:-43.23207,Edifício Shoshana,-22.915576934814453,-43.23207473754883,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Silva Mourao:-22.88844:-43.27944,Edifício Silva Mourao,-22.88843536376953,-43.279441833496094,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Solano:-22.96487:-43.17641,Edifício Solano,-22.964866638183594,-43.17641067504883,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Solar Aroazes:-22.97151:-43.39674,Edifício Solar Aroazes,-22.971511840820312,-43.3967399597168,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Solar Lúcio de Mendonça:-22.91579:-43.22391,Edifício Solar Lúcio de Mendonça,-22.915790557861328,-43.22391128540039,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Solar Pinhoville:-22.75418:-43.44721,Edifício Solar Pinhoville,-22.754175186157227,-43.447208404541016,landmark_and_historical_building,NOISE,named residential apartment building
overture:Edifício Solar Real:-22.93771:-43.33540,Edifício Solar Real,-22.93770980834961,-43.33539581298828,landmark_and_historical_building,NOISE,generic residential apartment building
overture:Edifício Solar Visconde Figueiredo:-22.93738:-43.17609,Edifício Solar Visconde Figueiredo,-22.937379837036133,-43.176090240478516,landmark_and_historical_building,NOISE,generic residential apartment building
overture:Edifício Solar da Praia:-22.98711:-43.19242,Edifício Solar da Praia,-22.987110137939453,-43.192420959472656,landmark_and_historical_building,NOISE,generic residential apartment building
overture:Edifício Solar das Mangueiras:-22.75837:-43.40166,Edifício Solar das Mangueiras,-22.758371353149414,-43.40165710449219,landmark_and_historical_building,NOISE,generic residential apartment building
overture:Edifício Solar de Belém:-22.91172:-43.21792,Edifício Solar de Belém,-22.91172218322754,-43.217918395996094,landmark_and_historical_building,NOISE,generic residential apartment building
overture:Edifício Solar de Guapeni:-22.92491:-43.22984,Edifício Solar de Guapeni,-22.92490577697754,-43.22983932495117,landmark_and_historical_building,NOISE,generic residential apartment building
overture:Edifício Solarium:-22.98229:-43.19907,Edifício Solarium,-22.9822940826416,-43.19906997680664,landmark_and_historical_building,NOISE,generic residential apartment building
overture:Edifício Sousa Franco:-22.91322:-43.24654,Edifício Sousa Franco,-22.913223266601562,-43.24654006958008,landmark_and_historical_building,NOISE,generic residential apartment building
overture:Edifício Spazio Redentore:-22.91937:-43.21040,Edifício Spazio Redentore,-22.919374465942383,-43.21040344238281,landmark_and_historical_building,NOISE,generic residential apartment building
overture:Edifício Stela Angelorum:-22.91977:-43.17709,Edifício Stela Angelorum,-22.919767379760742,-43.177085876464844,landmark_and_historical_building,NOISE,generic residential apartment building
overture:Edifício Strelitzia Biancha:-22.90334:-43.10193,Edifício Strelitzia Biancha,-22.90334129333496,-43.101932525634766,landmark_and_historical_building,NOISE,generic residential apartment building
overture:Edifício Sulmar:-22.96470:-43.19043,Edifício Sulmar,-22.964704513549805,-43.190433502197266,landmark_and_historical_building,NOISE,generic residential apartment building
overture:Edifício Sunshine:-23.00211:-43.39009,Edifício Sunshine,-23.00210952758789,-43.39009094238281,landmark_and_historical_building,NOISE,generic residential apartment building
overture:Edifício Surubi:-22.97765:-43.19064,Edifício Surubi,-22.977651596069336,-43.19063949584961,landmark_and_historical_building,NOISE,generic residential apartment building
overture:Edifício São Clemente:-22.94925:-43.18549,Edifício São Clemente,-22.949249267578125,-43.18548583984375,landmark_and_historical_building,NOISE,generic residential apartment building
overture:Edifício São Francisco de Assis:-22.75960:-43.45193,Edifício São Francisco de Assis,-22.75959587097168,-43.451927185058594,landmark_and_historical_building,NOISE,"residential building named after saint, not a heritage site"
overture:Edifício São George:-22.88517:-43.37558,Edifício São George,-22.88517189025879,-43.37557601928711,landmark_and_historical_building,NOISE,generic residential apartment building
overture:Edifício São José 40:-22.90513:-43.17542,Edifício São José 40,-22.905132293701172,-43.17542266845703,landmark_and_historical_building,NOISE,generic residential apartment building
overture:Edifício São Maurício:-22.86683:-43.29180,Edifício São Maurício,-22.86682891845703,-43.29180145263672,landmark_and_historical_building,NOISE,generic residential apartment building
overture:Edifício São Paulo:-22.98656:-43.19099,Edifício São Paulo,-22.986560821533203,-43.19099044799805,landmark_and_historical_building,NOISE,generic residential apartment building
overture:Edifício São Sebastião:-22.90007:-43.12254,Edifício São Sebastião,-22.900068283081055,-43.12254333496094,landmark_and_historical_building,NOISE,generic residential apartment building
overture:Edifício Sílvia e Carolina:-22.90057:-43.10124,Edifício Sílvia e Carolina,-22.90056610107422,-43.10124206542969,landmark_and_historical_building,NOISE,generic residential apartment building
overture:Edifício Tapajós:-22.92982:-43.37553,Edifício Tapajós,-22.92982292175293,-43.37553405761719,landmark_and_historical_building,NOISE,generic residential apartment building
overture:Edifício Teca Barão:-22.92313:-43.25001,Edifício Teca Barão,-22.923128128051758,-43.2500114440918,landmark_and_historical_building,NOISE,generic residential apartment building
overture:Edifício Thasos:-22.87852:-43.33736,Edifício Thasos,-22.878524780273438,-43.33736038208008,landmark_and_historical_building,NOISE,generic residential apartment building
overture:Edifício Tome de Souza:-22.91131:-43.21051,Edifício Tome de Souza,-22.91131019592285,-43.210514068603516,landmark_and_historical_building,NOISE,generic residential apartment building
overture:Edifício Torre Central:-22.91266:-43.19059,Edifício Torre Central,-22.91266441345215,-43.190589904785156,landmark_and_historical_building,NOISE,generic residential apartment building
overture:Edifício Torres Sobrinho:-22.89767:-43.27277,Edifício Torres Sobrinho,-22.897666931152344,-43.272769927978516,landmark_and_historical_building,NOISE,generic residential apartment building
overture:Edifício Tour de Bordeaux:-22.89987:-43.10258,Edifício Tour de Bordeaux,-22.899871826171875,-43.10258483886719,landmark_and_historical_building,NOISE,generic residential apartment building
overture:Edifício Treze de Janeiro:-22.94593:-43.18343,Edifício Treze de Janeiro,-22.945932388305664,-43.183433532714844,landmark_and_historical_building,NOISE,generic residential apartment building
overture:Edifício Tupinambás:-22.89341:-43.12302,Edifício Tupinambás,-22.893413543701172,-43.123023986816406,landmark_and_historical_building,NOISE,generic residential apartment building
overture:Edifício Van Conde Lage:-22.91762:-43.17787,Edifício Van Conde Lage,-22.91762351989746,-43.17787170410156,landmark_and_historical_building,NOISE,generic residential apartment building
overture:Edifício Van Santa Clara:-22.96522:-43.19278,Edifício Van Santa Clara,-22.965219497680664,-43.19278335571289,landmark_and_historical_building,NOISE,generic residential apartment building
